  Muni Age    Pop
510260  60    101
510260  65     64
510260  70     53
510260  75     63
510260  80     65
510263   0    184
510263   1    791
510263   5   1001
510263  10    898
510263  15    804
510263  20    862
510263  25    859
510263  30    848
510263  35    664
510263  40    401
510263  45    267
510263  50    163
510263  55    116
510263  60     64
510263  65     44
510263  70     28
510263  75     17
510263  80     17
510267   0    181
510267   1    715
510267   5    917
510267  10    952
510267  15    897
510267  20    934
510267  25    809
510267  30    747
510267  35    605
510267  40    476
510267  45    341
510267  50    210
510267  55    149
510267  60    131
510267  65     68
510267  70     52
510267  75     31
510267  80     15
510268   0     39
510268   1    133
510268   5    156
510268  10    138
510268  15    140
510268  20    155
510268  25    149
510268  30    138
510268  35     93
510268  40     76
510268  45     47
510268  50     27
510268  55     18
510268  60      5
510268  65      8
510268  70      1
510268  75     NA
510268  80      2
510269   0     55
510269   1    218
510269   5    324
510269  10    280
510269  15    281
510269  20    220
510269  25    191
510269  30    142
510269  35    114
510269  40    115
510269  45     78
510269  50     78
510269  55     53
510269  60     41
510269  65     23
510269  70     14
510269  75      6
510269  80     15
510270   0    171
510270   1    687
510270   5    900
510270  10    851
510270  15    824
510270  20    706
510270  25    628
510270  30    615
510270  35    582
510270  40    462
510270  45    327
510270  50    180
510270  55    148
510270  60    136
510270  65    113
510270  70     51
510270  75     47
510270  80     53
510279   0    111
510279   1    565
510279   5    665
510279  10    610
510279  15    593
510279  20    537
510279  25    466
510279  30    408
510279  35    356
510279  40    307
510279  45    243
510279  50    199
510279  55    202
510279  60    142
510279  65    123
510279  70     57
510279  75     30
510279  80     22
510285   0     84
510285   1    355
510285   5    475
510285  10    399
510285  15    385
510285  20    356
510285  25    306
510285  30    278
510285  35    244
510285  40    227
510285  45    134
510285  50    128
510285  55    116
510285  60     59
510285  65     57
510285  70     25
510285  75      9
510285  80     14
510300   0    154
510300   1    668
510300   5    842
510300  10    944
510300  15    837
510300  20    749
510300  25    598
510300  30    576
510300  35    507
510300  40    377
510300  45    335
510300  50    263
510300  55    217
510300  60    145
510300  65    120
510300  70     80
510300  75     54
510300  80     68
510305   0    104
510305   1    517
510305   5    570
510305  10    503
510305  15    505
510305  20    474
510305  25    475
510305  30    406
510305  35    354
510305  40    260
510305  45    202
510305  50    140
510305  55    108
510305  60     87
510305  65     53
510305  70     29
510305  75     15
510305  80      6
510310   0     49
510310   1    222
510310   5    321
510310  10    295
510310  15    293
510310  20    271
510310  25    279
510310  30    178
510310  35    176
510310  40    153
510310  45    111
510310  50     84
510310  55     68
510310  60     37
510310  65     26
510310  70     16
510310  75     10
510310  80     15
510320   0    222
510320   1   1007
510320   5   1442
510320  10   1420
510320  15   1478
510320  20   1211
510320  25   1234
510320  30   1157
510320  35   1069
510320  40    809
510320  45    639
510320  50    519
510320  55    433
510320  60    362
510320  65    261
510320  70    181
510320  75    101
510320  80     75
510330   0    163
510330   1    665
510330   5    926
510330  10    877
510330  15    897
510330  20    689
510330  25    608
510330  30    530
510330  35    511
510330  40    331
510330  45    301
510330  50    186
510330  55    172
510330  60    115
510330  65     62
510330  70     39
510330  75     20
510330  80     34
510335   0    190
510335   1    862
510335   5    974
510335  10    999
510335  15    979
510335  20    803
510335  25    673
510335  30    550
510335  35    507
510335  40    432
510335  45    348
510335  50    291
510335  55    180
510335  60    108
510335  65     64
510335  70     40
510335  75     31
510335  80     32
510337   0    121
510337   1    394
510337   5    494
510337  10    465
510337  15    385
510337  20    367
510337  25    353
510337  30    302
510337  35    240
510337  40    196
510337  45    148
510337  50    128
510337  55     68
510337  60     56
510337  65     20
510337  70     13
510337  75      8
510337  80      5
510340   0   4120
510340   1  16997
510340   5  22813
510340  10  25335
510340  15  27944
510340  20  26993
510340  25  22909
510340  30  20935
510340  35  19502
510340  40  16739
510340  45  12797
510340  50   9313
510340  55   6494
510340  60   5164
510340  65   3746
510340  70   2581
510340  75   1543
510340  80   1853
510345   0     80
510345   1    360
510345   5    460
510345  10    374
510345  15    381
510345  20    398
510345  25    386
510345  30    290
510345  35    235
510345  40    172
510345  45    142
510345  50    104
510345  55     70
510345  60     59
510345  65     40
510345  70     32
510345  75     10
510345  80     21
510350   0    169
510350   1    786
510350   5   1041
510350  10   1068
510350  15    958
510350  20    842
510350  25    838
510350  30    746
510350  35    665
510350  40    494
510350  45    415
510350  50    328
510350  55    214
510350  60    180
510350  65    111
510350  70     57
510350  75     34
510350  80     47
510360   0     67
510360   1    297
510360   5    404
510360  10    405
510360  15    417
510360  20    329
510360  25    323
510360  30    328
510360  35    281
510360  40    258
510360  45    201
510360  50    194
510360  55    153
510360  60    143
510360  65    105
510360  70     69
510360  75     49
510360  80     58
510370   0    119
510370   1    391
510370   5    404
510370  10    341
510370  15    360
510370  20    314
510370  25    293
510370  30    254
510370  35    211
510370  40    149
510370  45     86
510370  50     50
510370  55     35
510370  60     24
510370  65      7
510370  70      5
510370  75      2
510370  80      5
510380   0     33
510380   1    145
510380   5    214
510380  10    245
510380  15    253
510380  20    180
510380  25    185
510380  30    154
510380  35    130
510380  40    121
510380  45     92
510380  50     97
510380  55     65
510380  60     51
510380  65     34
510380  70     31
510380  75     21
510380  80     13
510385   0     72
510385   1    241
510385   5    259
510385  10    226
510385  15    246
510385  20    200
510385  25    166
510385  30    166
510385  35    133
510385  40    100
510385  45     84
510385  50     60
510385  55     40
510385  60     41
510385  65     20
510385  70     16
510385  75      9
510385  80      4
510390   0     21
510390   1    198
510390   5    284
510390  10    226
510390  15    222
510390  20    188
510390  25    171
510390  30    160
510390  35    140
510390  40     97
510390  45     89
510390  50     79
510390  55     60
510390  60     51
510390  65     31
510390  70     25
510390  75     18
510390  80     17
510395   0     23
510395   1    121
510395   5    172
510395  10    168
510395  15    144
510395  20    130
510395  25    130
510395  30    130
510395  35    120
510395  40     94
510395  45     86
510395  50     84
510395  55     48
510395  60     49
510395  65     35
510395  70     27
510395  75     16
510395  80     13
510410   0    281
510410   1   1148
510410   5   1636
510410  10   1674
510410  15   1418
510410  20   1167
510410  25   1172
510410  30   1183
510410  35   1028
510410  40    793
510410  45    558
510410  50    405
510410  55    339
510410  60    244
510410  65    149
510410  70     83
510410  75     40
510410  80     54
510420   0     96
510420   1    416
510420   5    617
510420  10    666
510420  15    612
510420  20    524
510420  25    455
510420  30    441
510420  35    427
510420  40    388
510420  45    359
510420  50    280
510420  55    264
510420  60    226
510420  65    165
510420  70    113
510420  75     85
510420  80     91
510450   0     20
510450   1     56
510450   5    116
510450  10    143
510450  15     96
510450  20     90
510450  25     73
510450  30     82
510450  35     80
510450  40     64
510450  45     37
510450  50     33
510450  55     28
510450  60     33
510450  65     15
510450  70     10
510450  75      6
510450  80      7
510455   0    105
510455   1    408
510455   5    489
510455  10    467
510455  15    426
510455  20    371
510455  25    352
510455  30    329
510455  35    299
510455  40    219
510455  45    146
510455  50    123
510455  55     99
510455  60     71
510455  65     49
510455  70     24
510455  75     15
510455  80     10
510460   0     96
510460   1    426
510460   5    494
510460  10    446
510460  15    472
510460  20    467
510460  25    441
510460  30    366
510460  35    311
510460  40    252
510460  45    173
510460  50    112
510460  55     88
510460  60     54
510460  65     43
510460  70     23
510460  75     19
510460  80     25
510480   0    202
510480   1    893
510480   5   1090
510480  10   1133
510480  15   1232
510480  20   1161
510480  25   1063
510480  30   1015
510480  35    876
510480  40    697
510480  45    561
510480  50    427
510480  55    332
510480  60    262
510480  65    168
510480  70    126
510480  75     77
510480  80     86
510490   0     97
510490   1    357
510490   5    437
510490  10    437
510490  15    355
510490  20    287
510490  25    238
510490  30    238
510490  35    181
510490  40    147
510490  45    138
510490  50    115
510490  55     96
510490  60     75
510490  65     59
510490  70     52
510490  75     29
510490  80     52
510500   0    107
510500   1    495
510500   5    736
510500  10    766
510500  15    774
510500  20    614
510500  25    478
510500  30    453
510500  35    358
510500  40    300
510500  45    313
510500  50    226
510500  55    205
510500  60    149
510500  65    102
510500  70     59
510500  75     39
510500  80     52
510510   0    274
510510   1   1306
510510   5   1590
510510  10   1702
510510  15   1587
510510  20   1405
510510  25   1307
510510  30   1263
510510  35   1157
510510  40    841
510510  45    577
510510  50    454
510510  55    395
510510  60    292
510510  65    226
510510  70    115
510510  75     65
510510  80     62
510515   0    458
510515   1   1668
510515   5   2050
510515  10   1943
510515  15   1920
510515  20   1837
510515  25   1684
510515  30   1514
510515  35   1245
510515  40   1026
510515  45    775
510515  50    570
510515  55    478
510515  60    308
510515  65    217
510515  70    130
510515  75     66
510515  80     61
510517   0     70
510517   1    273
510517   5    313
510517  10    325
510517  15    260
510517  20    242
510517  25    221
510517  30    211
510517  35    189
510517  40    129
510517  45    101
510517  50     75
510517  55     57
510517  60     45
510517  65     23
510517  70     15
510517  75      5
510517  80      2
510520   0     94
510520   1    400
510520   5    612
510520  10    672
510520  15    546
510520  20    533
510520  25    528
510520  30    452
510520  35    417
510520  40    309
510520  45    273
510520  50    233
510520  55    195
510520  60    153
510520  65    126
510520  70     78
510520  75     50
510520  80     50
510523   0     40
510523   1    160
510523   5    267
510523  10    274
510523  15    249
510523  20    223
510523  25    197
510523  30    177
510523  35    134
510523  40    106
510523  45     91
510523  50     68
510523  55     75
510523  60     49
510523  65     45
510523  70     24
510523  75      9
510523  80     13
510525   0    210
510525   1    835
510525   5   1015
510525  10    982
510525  15    993
510525  20    959
510525  25    905
510525  30    862
510525  35    752
510525  40    558
510525  45    363
510525  50    254
510525  55    181
510525  60    107
510525  65     65
510525  70     46
510525  75     24
510525  80     29
510530   0     28
510530   1    107
510530   5    150
510530  10    172
510530  15    139
510530  20     73
510530  25     96
510530  30     81
510530  35     69
510530  40     63
510530  45     63
510530  50     30
510530  55     20
510530  60     36
510530  65     28
510530  70     14
510530  75     15
510530  80     12
510558   0    180
510558   1    790
510558   5    813
510558  10    716
510558  15    695
510558  20    702
510558  25    684
510558  30    564
510558  35    474
510558  40    338
510558  45    239
510558  50    163
510558  55    136
510558  60     80
510558  65     40
510558  70     25
510558  75      9
510558  80     13
510560   0    105
510560   1    490
510560   5    657
510560  10    645
510560  15    546
510560  20    456
510560  25    471
510560  30    478
510560  35    417
510560  40    305
510560  45    266
510560  50    176
510560  55    111
510560  60     86
510560  65     52
510560  70     31
510560  75     16
510560  80     10
510562   0    173
510562   1    795
510562   5   1144
510562  10   1245
510562  15   1288
510562  20   1100
510562  25   1072
510562  30    954
510562  35    847
510562  40    675
510562  45    563
510562  50    455
510562  55    329
510562  60    280
510562  65    199
510562  70    150
510562  75     72
510562  80     74
510590   0    172
510590   1    632
510590   5    865
510590  10    925
510590  15    830
510590  20    673
510590  25    516
510590  30    501
510590  35    480
510590  40    380
510590  45    321
510590  50    256
510590  55    210
510590  60    172
510590  65    123
510590  70     71
510590  75     36
510590  80     67
510600   0     60
510600   1    264
510600   5    424
510600  10    436
510600  15    378
510600  20    292
510600  25    270
510600  30    290
510600  35    253
510600  40    186
510600  45    175
510600  50    123
510600  55    102
510600  60     88
510600  65     55
510600  70     44
510600  75     23
510600  80     45
510610   0     91
510610   1    463
510610   5    602
510610  10    653
510610  15    595
510610  20    502
510610  25    411
510610  30    345
510610  35    347
510610  40    293
510610  45    253
510610  50    244
510610  55    191
510610  60    181
510610  65    125
510610  70     97
510610  75     73
510610  80     92
510615   0     74
510615   1    309
510615   5    386
510615  10    335
510615  15    276
510615  20    282
510615  25    278
510615  30    242
510615  35    216
510615  40    183
510615  45    125
510615  50     90
510615  55     82
510615  60     57
510615  65     30
510615  70     20
510615  75      2
510615  80      7
510620   0     48
510620   1    187
510620   5    325
510620  10    354
510620  15    328
510620  20    259
510620  25    208
510620  30    189
510620  35    164
510620  40    146
510620  45    125
510620  50     87
510620  55     83
510620  60     62
510620  65     50
510620  70     33
510620  75     16
510620  80     16
510621   0    102
510621   1    474
510621   5    600
510621  10    594
510621  15    547
510621  20    450
510621  25    448
510621  30    449
510621  35    361
510621  40    325
510621  45    243
510621  50    205
510621  55    175
510621  60     93
510621  65    103
510621  70     50
510621  75     30
510621  80     20
510880   0     56
510880   1    248
510880   5    354
510880  10    297
510880  15    271
510880  20    219
510880  25    213
510880  30    210
510880  35    180
510880  40    141
510880  45    112
510880  50    105
510880  55     91
510880  60     61
510880  65     49
510880  70     20
510880  75     10
510880  80      9
510618   0     43
510618   1    179
510618   5    210
510618  10    219
510618  15    194
510618  20    187
510618  25    171
510618  30    152
510618  35    116
510618  40     86
510618  45     72
510618  50     59
510618  55     51
510618  60     29
510618  65     15
510618  70      5
510618  75      2
510618  80      5
510885   0     11
510885   1     88
510885   5    105
510885  10    127
510885  15    130
510885  20    116
510885  25     99
510885  30     79
510885  35     85
510885  40     74
510885  45     46
510885  50     43
510885  55     35
510885  60     18
510885  65     11
510885  70     11
510885  75      6
510885  80      4
510890   0     48
510890   1    203
510890   5    255
510890  10    184
510890  15    176
510890  20    189
510890  25    196
510890  30    132
510890  35    125
510890  40     82
510890  45     64
510890  50     35
510890  55     20
510890  60     20
510890  65     12
510890  70      6
510890  75     NA
510890  80      4
510895   0     73
510895   1    301
510895   5    375
510895  10    348
510895  15    337
510895  20    291
510895  25    275
510895  30    228
510895  35    203
510895  40    189
510895  45    118
510895  50    121
510895  55     93
510895  60     61
510895  65     28
510895  70     19
510895  75     12
510895  80      6
510622   0    161
510622   1    658
510622   5    855
510622  10    794
510622  15    698
510622  20    714
510622  25    699
510622  30    652
510622  35    595
510622  40    391
510622  45    264
510622  50    178
510622  55    127
510622  60     77
510622  65     54
510622  70     29
510622  75     11
510622  80     26
510623   0    206
510623   1    781
510623   5    892
510623  10    750
510623  15    702
510623  20    766
510623  25    727
510623  30    618
510623  35    411
510623  40    269
510623  45    218
510623  50    149
510623  55    112
510623  60     77
510623  65     49
510623  70     43
510623  75     15
510623  80     28
510624   0     58
510624   1    261
510624   5    287
510624  10    283
510624  15    249
510624  20    231
510624  25    242
510624  30    196
510624  35    186
510624  40    121
510624  45     95
510624  50     63
510624  55     46
510624  60     23
510624  65     13
510624  70     11
510624  75      1
510624  80      1
510625   0    134
510625   1    635
510625   5    918
510625  10    958
510625  15    940
510625  20    845
510625  25    748
510625  30    753
510625  35    632
510625  40    518
510625  45    416
510625  50    319
510625  55    290
510625  60    188
510625  65    155
510625  70     86
510625  75     57
510625  80     59
510627   0     23
510627   1    127
510627   5    209
510627  10    213
510627  15    163
510627  20    126
510627  25    125
510627  30    142
510627  35    129
510627  40     74
510627  45     83
510627  50     64
510627  55     61
510627  60     51
510627  65     37
510627  70     17
510627  75      8
510627  80     15
510626   0     39
510626   1    221
510626   5    294
510626  10    254
510626  15    219
510626  20    178
510626  25    186
510626  30    179
510626  35    174
510626  40    121
510626  45     77
510626  50     72
510626  55     54
510626  60     29
510626  65     14
510626  70      2
510626  75     10
510626  80      6
510628   0     95
510628   1    386
510628   5    495
510628  10    478
510628  15    495
510628  20    420
510628  25    443
510628  30    350
510628  35    326
510628  40    223
510628  45    185
510628  50    126
510628  55    108
510628  60     67
510628  65     54
510628  70     30
510628  75     18
510628  80     14
510629   0     93
510629   1    428
510629   5    581
510629  10    585
510629  15    477
510629  20    415
510629  25    398
510629  30    379
510629  35    342
510629  40    321
510629  45    216
510629  50    160
510629  55    108
510629  60    101
510629  65     44
510629  70     40
510629  75     24
510629  80     14
510630   0    156
510630   1    615
510630   5    862
510630  10    802
510630  15    799
510630  20    698
510630  25    635
510630  30    583
510630  35    503
510630  40    376
510630  45    307
510630  50    215
510630  55    192
510630  60    147
510630  65    104
510630  70     53
510630  75     26
510630  80     41
510637   0    125
510637   1    508
510637   5    728
510637  10    676
510637  15    659
510637  20    683
510637  25    664
510637  30    531
510637  35    433
510637  40    374
510637  45    299
510637  50    224
510637  55    179
510637  60    172
510637  65    116
510637  70     63
510637  75     37
510637  80     43
510642   0    270
510642   1   1308
510642   5   1657
510642  10   1641
510642  15   1303
510642  20    983
510642  25    894
510642  30   1089
510642  35    989
510642  40    793
510642  45    498
510642  50    359
510642  55    263
510642  60    174
510642  65    112
510642  70     69
510642  75     29
510642  80     36
510645   0     21
510645   1    119
510645   5    169
510645  10    171
510645  15    148
510645  20    136
510645  25    122
510645  30    106
510645  35     72
510645  40     70
510645  45     58
510645  50     47
510645  55     32
510645  60     27
510645  65     24
510645  70     17
510645  75      2
510645  80      5
510650   0    295
510650   1   1139
510650   5   1696
510650  10   1907
510650  15   1716
510650  20   1239
510650  25   1155
510650  30   1023
510650  35    907
510650  40    714
510650  45    590
510650  50    569
510650  55    449
510650  60    381
510650  65    291
510650  70    212
510650  75    156
510650  80    188
510665   0     51
510665   1    152
510665   5    158
510665  10    163
510665  15    206
510665  20    229
510665  25    188
510665  30    157
510665  35    133
510665  40     96
510665  45     85
510665  50     65
510665  55     54
510665  60     42
510665  65     30
510665  70     15
510665  75      9
510665  80      5
510670   0     13
510670   1     77
510670   5    109
510670  10     84
510670  15    100
510670  20    107
510670  25     67
510670  30     72
510670  35     76
510670  40     57
510670  45     56
510670  50     37
510670  55     42
510670  60     32
510670  65     24
510670  70     14
510670  75      6
510670  80      9
510675   0    438
510675   1   1764
510675   5   2274
510675  10   2359
510675  15   2368
510675  20   2146
510675  25   1884
510675  30   1741
510675  35   1528
510675  40   1173
510675  45    895
510675  50    619
510675  55    512
510675  60    423
510675  65    291
510675  70    181
510675  75     86
510675  80     76
510677   0     98
510677   1    402
510677   5    489
510677  10    517
510677  15    530
510677  20    366
510677  25    319
510677  30    289
510677  35    249
510677  40    213
510677  45    181
510677  50    133
510677  55    105
510677  60     65
510677  65     42
510677  70     40
510677  75     25
510677  80     20
510680   0     63
510680   1    271
510680   5    310
510680  10    304
510680  15    299
510680  20    260
510680  25    242
510680  30    224
510680  35    181
510680  40    160
510680  45    106
510680  50     87
510680  55     63
510680  60     46
510680  65     37
510680  70     16
510680  75     11
510680  80      7
510682   0     98
510682   1    478
510682   5    616
510682  10    508
510682  15    492
510682  20    512
510682  25    378
510682  30    358
510682  35    305
510682  40    246
510682  45    167
510682  50    134
510682  55    122
510682  60     73
510682  65     49
510682  70     37
510682  75     16
510682  80     25
510685   0     59
510685   1    193
510685   5    283
510685  10    323
510685  15    245
510685  20    177
510685  25    163
510685  30    131
510685  35    126
510685  40    113
510685  45     96
510685  50     84
510685  55     65
510685  60     61
510685  65     38
510685  70     25
510685  75     22
510685  80     30
510700   0    187
510700   1    704
510700   5   1022
510700  10   1050
510700  15    954
510700  20    763
510700  25    754
510700  30    701
510700  35    646
510700  40    544
510700  45    470
510700  50    372
510700  55    311
510700  60    275
510700  65    206
510700  70    142
510700  75     72
510700  80     87
510704   0    438
510704   1   1688
510704   5   2118
510704  10   2013
510704  15   2197
510704  20   2278
510704  25   1993
510704  30   1776
510704  35   1524
510704  40   1125
510704  45    770
510704  50    461
510704  55    334
510704  60    248
510704  65    142
510704  70    110
510704  75     39
510704  80     59
510706   0     89
510706   1    350
510706   5    400
510706  10    390
510706  15    380
510706  20    327
510706  25    293
510706  30    275
510706  35    251
510706  40    192
510706  45    150
510706  50     84
510706  55     54
510706  60     31
510706  65     29
510706  70     11
510706  75      4
510706  80      3
510715   0      9
510715   1     92
510715   5    130
510715  10    149
510715  15    141
510715  20    109
510715  25     89
510715  30     79
510715  35     78
510715  40     49
510715  45     41
510715  50     52
510715  55     42
510715  60     37
510715  65     28
510715  70     19
510715  75     14
510715  80      6
510718   0     79
510718   1    380
510718   5    466
510718  10    472
510718  15    455
510718  20    465
510718  25    374
510718  30    327
510718  35    257
510718  40    246
510718  45    173
510718  50    137
510718  55    105
510718  60     79
510718  65     56
510718  70     38
510718  75     16
510718  80     15
510719   0     22
510719   1     69
510719   5    109
510719  10     93
510719  15    112
510719  20    112
510719  25     87
510719  30     53
510719  35     75
510719  40     57
510719  45     53
510719  50     34
510719  55     21
510719  60     21
510719  65     27
510719  70     11
510719  75      6
510719  80      7
510720   0     43
510720   1    174
510720   5    260
510720  10    266
510720  15    290
510720  20    260
510720  25    204
510720  30    198
510720  35    176
510720  40    126
510720  45    106
510720  50     95
510720  55     92
510720  60     70
510720  65     70
510720  70     40
510720  75     24
510720  80     19
510760   0   1286
510760   1   5400
510760   5   7428
510760  10   7842
510760  15   7701
510760  20   7556
510760  25   6987
510760  30   6665
510760  35   5877
510760  40   4721
510760  45   3732
510760  50   2877
510760  55   2126
510760  60   1690
510760  65   1192
510760  70    832
510760  75    544
510760  80    484
510770   0    184
510770   1    717
510770   5   1031
510770  10   1084
510770  15    995
510770  20    769
510770  25    629
510770  30    525
510770  35    553
510770  40    446
510770  45    408
510770  50    350
510770  55    307
510770  60    239
510770  65    179
510770  70    114
510770  75     89
510770  80    116
510775   0     36
510775   1    179
510775   5    241
510775  10    219
510775  15    271
510775  20    221
510775  25    188
510775  30    165
510775  35    137
510775  40    104
510775  45    115
510775  50     95
510775  55     77
510775  60     54
510775  65     53
510775  70     36
510775  75     24
510775  80     19
510724   0     44
510724   1    167
510724   5    206
510724  10    175
510724  15    180
510724  20    152
510724  25    153
510724  30    144
510724  35    110
510724  40     80
510724  45     69
510724  50     51
510724  55     41
510724  60     28
510724  65     17
510724  70     10
510724  75      7
510724  80      5
510777   0     64
510777   1    333
510777   5    438
510777  10    390
510777  15    325
510777  20    295
510777  25    205
510777  30    179
510777  35    152
510777  40    155
510777  45    118
510777  50     81
510777  55     63
510777  60     57
510777  65     46
510777  70     32
510777  75     21
510777  80     27
510726   0     22
510726   1    118
510726   5    177
510726  10    177
510726  15    157
510726  20    113
510726  25    137
510726  30    121
510726  35     99
510726  40     87
510726  45     51
510726  50     47
510726  55     46
510726  60     33
510726  65     14
510726  70     10
510726  75      8
510726  80     10
510780   0    121
510780   1    571
510780   5    770
510780  10    853
510780  15    763
510780  20    694
510780  25    524
510780  30    493
510780  35    393
510780  40    417
510780  45    302
510780  50    310
510780  55    241
510780  60    236
510780  65    154
510780  70    122
510780  75     53
510780  80     72
510785   0    104
510785   1    496
510785   5    606
510785  10    588
510785  15    564
510785  20    494
510785  25    432
510785  30    390
510785  35    324
510785  40    271
510785  45    207
510785  50    158
510785  55    118
510785  60    110
510785  65     73
510785  70     57
510785  75     35
510785  80     41
510729   0     23
510729   1     87
510729   5    143
510729  10    140
510729  15    130
510729  20    110
510729  25    122
510729  30     96
510729  35    103
510729  40    104
510729  45     76
510729  50     79
510729  55     53
510729  60     52
510729  65     45
510729  70     17
510729  75     17
510729  80     10
510730   0    135
510730   1    566
510730   5    801
510730  10    651
510730  15    633
510730  20    584
510730  25    546
510730  30    504
510730  35    420
510730  40    367
510730  45    257
510730  50    176
510730  55    140
510730  60    111
510730  65     71
510730  70     43
510730  75     29
510730  80     16
510735   0     53
510735   1    296
510735   5    354
510735  10    275
510735  15    324
510735  20    241
510735  25    252
510735  30    188
510735  35    171
510735  40    144
510735  45     91
510735  50     58
510735  55     41
510735  60     30
510735  65     18
510735  70     19
510735  75      2
510735  80      6
510710   0    159
510710   1    704
510710   5    967
510710  10   1027
510710  15   1003
510710  20    912
510710  25    837
510710  30    818
510710  35    710
510710  40    602
510710  45    473
510710  50    377
510710  55    324
510710  60    277
510710  65    195
510710  70    124
510710  75    102
510710  80     78
510740   0     37
510740   1    137
510740   5    182
510740  10    180
510740  15    184
510740  20    156
510740  25    167
510740  30    133
510740  35    115
510740  40     70
510740  45     62
510740  50     61
510740  55     51
510740  60     56
510740  65     34
510740  70     12
510740  75     12
510740  80     12
510787   0    121
510787   1    395
510787   5    398
510787  10    320
510787  15    374
510787  20    409
510787  25    407
510787  30    360
510787  35    269
510787  40    163
510787  45     99
510787  50     69
510787  55     37
510787  60     24
510787  65     10
510787  70     12
510787  75      6
510787  80      4
510790   0    850
510790   1   3309
510790   5   4119
510790  10   3845
510790  15   3699
510790  20   3938
510790  25   3535
510790  30   3315
510790  35   2859
510790  40   2121
510790  45   1468
510790  50   1030
510790  55    780
510790  60    523
510790  65    366
510790  70    240
510790  75    115
510790  80     87
510792   0    417
510792   1   1526
510792   5   1894
510792  10   1857
510792  15   1739
510792  20   1668
510792  25   1689
510792  30   1648
510792  35   1488
510792  40   1118
510792  45    694
510792  50    435
510792  55    302
510792  60    233
510792  65    199
510792  70     80
510792  75     52
510792  80     33
510794   0     80
510794   1    420
510794   5    660
510794  10    664
510794  15    585
510794  20    485
510794  25    484
510794  30    483
510794  35    416
510794  40    248
510794  45    184
510794  50    132
510794  55     97
510794  60     67
510794  65     31
510794  70     12
510794  75      6
510794  80      4
510795   0    525
510795   1   2269
510795   5   3079
510795  10   3075
510795  15   3074
510795  20   2991
510795  25   2742
510795  30   2547
510795  35   2272
510795  40   1804
510795  45   1334
510795  50    952
510795  55    765
510795  60    606
510795  65    419
510795  70    270
510795  75    154
510795  80    149
510800   0    122
510800   1    503
510800   5    657
510800  10    613
510800  15    557
510800  20    437
510800  25    455
510800  30    456
510800  35    473
510800  40    319
510800  45    228
510800  50    142
510800  55     89
510800  60     65
510800  65     48
510800  70     22
510800  75      8
510800  80      6
510805   0    143
510805   1    597
510805   5    813
510805  10    749
510805  15    677
510805  20    497
510805  25    482
510805  30    493
510805  35    474
510805  40    360
510805  45    288
510805  50    250
510805  55    228
510805  60    158
510805  65    117
510805  70     80
510805  75     39
510805  80     28
510810   0     15
510810   1    124
510810   5    139
510810  10    164
510810  15    134
510810  20    124
510810  25    114
510810  30    111
510810  35    117
510810  40     85
510810  45     73
510810  50     50
510810  55     50
510810  60     59
510810  65     35
510810  70     19
510810  75     12
510810  80     21
510820   0     26
510820   1    146
510820   5    202
510820  10    250
510820  15    247
510820  20    207
510820  25    170
510820  30    213
510820  35    173
510820  40    139
510820  45    123
510820  50     98
510820  55     82
510820  60     87
510820  65     55
510820  70     30
510820  75     17
510820  80     16
510830   0     55
510830   1    235
510830   5    271
510830  10    195
510830  15    194
510830  20    229
510830  25    204
510830  30    163
510830  35    128
510830  40     91
510830  45     40
510830  50     45
510830  55     34
510830  60      7
510830  65      4
510830  70      4
510830  75      2
510830  80     NA
510840   0   2006
510840   1   8750
510840   5  11071
510840  10  11581
510840  15  12090
510840  20  11801
510840  25  10374
510840  30   9143
510840  35   7931
510840  40   6476
510840  45   4802
510840  50   3623
510840  55   2482
510840  60   1994
510840  65   1353
510840  70    939
510840  75    562
510840  80    679
510850   0    112
510850   1    409
510850   5    543
510850  10    503
510850  15    443
510850  20    427
510850  25    423
510850  30    370
510850  35    315
510850  40    243
510850  45    154
510850  50    138
510850  55     99
510850  60     52
510850  65     41
510850  70     17
510850  75      7
510850  80      8
510550   0    146
510550   1    604
510550   5    766
510550  10    739
510550  15    684
510550  20    573
510550  25    499
510550  30    427
510550  35    340
510550  40    265
510550  45    229
510550  50    177
510550  55    132
510550  60     94
510550  65     60
510550  70     44
510550  75     29
510550  80     32
510860   0    178
510860   1    691
510860   5    901
510860  10    795
510860  15    734
510860  20    743
510860  25    685
510860  30    602
510860  35    482
510860  40    405
510860  45    268
510860  50    220
510860  55    168
510860  60    136
510860  65     74
510860  70     44
510860  75     17
510860  80     18
520005   0     44
520005   1    211
520005   5    269
520005  10    261
520005  15    232
520005  20    234
520005  25    223
520005  30    199
520005  35    171
520005  40    167
520005  45    125
520005  50     86
520005  55     67
520005  60     56
520005  65     39
520005  70     34
520005  75     18
520005  80     13
520010   0    110
520010   1    499
520010   5    548
520010  10    510
520010  15    534
520010  20    511
520010  25    482
520010  30    475
520010  35    380
520010  40    313
520010  45    251
520010  50    213
520010  55    221
520010  60    164
520010  65    129
520010  70     73
520010  75     48
520010  80     53
520013   0    177
520013   1    734
520013   5    876
520013  10    984
520013  15    911
520013  20    879
520013  25    818
520013  30    773
520013  35    708
520013  40    561
520013  45    384
520013  50    331
520013  55    258
520013  60    198
520013  65    145
520013  70     88
520013  75     57
520013  80     58
520015   0     15
520015   1     88
520015   5    121
520015  10    117
520015  15    129
520015  20     96
520015  25     94
