Municipio;0 a 6 dias;7 a 27 dias;28 a 364 dias;Menor 1 ano (ign);Menor que 1 ano;1 a 4 anos;5 a 9 anos;10 a 14 anos;15 a 19 anos;20 a 24 anos;25 a 29 anos;30 a 34 anos;35 a 39 anos;40 a 44 anos;45 a 49 anos;50 a 54 anos;55 a 59 anos;60 a 64 anos;65 a 69 anos;70 a 74 anos;75 a 79 anos;80 anos e mais;Idade ignorada;Total
150497 Nova Ipixuna;2;0;2;0;4;1;0;0;2;2;2;1;1;0;0;1;0;0;1;2;1;3;0;21
150500 Nova Timboteua;1;2;0;0;3;0;0;1;0;0;2;0;1;0;0;0;1;2;1;6;2;7;0;26
150503 Novo Progresso;4;0;1;0;5;1;0;2;2;3;5;4;8;5;0;6;3;5;2;0;1;0;0;52
150506 Novo Repartimento;2;1;3;0;6;1;3;0;4;5;2;4;4;6;3;7;6;9;5;4;7;8;0;84
150510 Óbidos;6;0;0;0;6;2;2;2;4;2;0;1;3;0;1;4;2;3;6;11;9;22;0;80
150520 Oeiras do Pará;5;0;0;0;5;1;1;0;3;2;1;0;0;2;3;2;1;1;0;1;1;7;0;31
150530 Oriximiná;16;2;5;0;23;4;1;0;4;5;3;4;0;4;2;3;3;6;9;9;10;23;0;113
150540 Ourém;2;1;0;0;3;0;1;0;1;0;0;0;2;0;1;1;0;1;0;0;1;1;0;12
150543 Ourilândia do Norte;0;0;1;0;1;4;0;0;2;2;1;0;3;2;1;1;2;1;1;2;3;2;0;28
150548 Pacajá;7;0;5;0;12;3;0;0;2;4;4;0;4;3;0;4;5;2;3;3;1;1;0;51
150549 Palestina do Pará;3;0;1;0;4;0;0;0;0;0;0;0;1;2;0;1;1;1;3;1;0;2;0;16
150550 Paragominas;16;5;11;0;32;12;3;2;11;15;12;11;8;9;13;5;10;6;9;12;9;13;0;192
150553 Parauapebas;9;3;20;0;32;5;1;4;15;10;12;21;6;13;15;12;8;15;8;10;6;7;0;200
150555 Pau D'Arco;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;1;1;0;1;0;0;0;8
150560 Peixe-Boi;1;1;1;0;3;0;0;0;0;0;0;0;0;1;2;1;1;0;1;2;1;4;0;16
150563 Piçarra;1;0;2;0;3;2;0;0;0;1;2;1;0;1;1;1;0;1;4;2;1;1;2;23
150565 Placas;0;0;0;0;0;1;0;1;0;1;0;0;1;1;2;2;0;1;3;1;4;0;0;18
150570 Ponta de Pedras;3;2;0;0;5;1;1;0;0;0;2;2;0;0;0;2;0;5;3;2;4;7;0;34
150580 Portel;4;1;4;0;9;0;2;1;1;3;0;1;5;1;1;1;3;2;6;4;2;9;0;51
150590 Porto de Moz;5;0;5;0;10;4;3;0;4;4;2;2;0;1;0;1;1;1;4;2;2;6;0;47
150600 Prainha;4;0;0;0;4;3;0;0;1;0;1;1;0;1;0;2;1;0;1;0;3;1;0;19
150610 Primavera;4;0;0;0;4;0;0;0;1;0;0;2;0;0;0;1;3;2;2;0;1;7;0;23
150611 Quatipuru;1;0;1;0;2;1;0;0;0;0;0;0;0;0;0;3;0;3;1;1;1;9;0;21
150613 Redenção;17;1;12;0;30;5;3;2;3;15;16;16;14;16;5;12;10;14;11;9;6;8;0;195
150616 Rio Maria;0;0;1;0;1;1;1;0;1;4;4;3;1;4;5;3;3;1;6;5;2;5;0;50
150618 Rondon do Pará;11;0;10;0;21;5;2;2;5;6;8;8;5;5;6;5;7;6;2;9;6;15;0;123
150619 Rurópolis;2;0;1;0;3;0;1;0;3;3;1;2;2;1;4;3;0;8;6;3;2;3;1;46
150620 Salinópolis;3;1;6;0;10;3;0;2;3;2;4;0;3;3;3;1;7;4;8;9;9;15;0;86
150630 Salvaterra;1;0;0;0;1;2;0;0;0;1;0;0;0;2;2;1;0;2;0;4;3;7;0;25
150635 Santa Bárbara do Pará;2;0;0;0;2;0;0;0;1;0;0;0;0;1;1;2;0;3;0;1;0;4;0;15
150640 Santa Cruz do Arari;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;2;0;1;1;1;2;0;0;9
150650 Santa Izabel do Pará;6;2;4;0;12;2;1;3;1;6;8;2;6;5;4;5;5;7;10;12;6;24;0;119
150655 Santa Luzia do Pará;1;1;0;0;2;2;1;1;1;1;0;0;1;2;1;0;1;1;6;3;4;7;0;34
150658 Santa Maria das Barreiras;1;0;1;0;2;0;0;0;0;1;1;1;0;1;3;2;1;1;0;0;1;2;0;16
150660 Santa Maria do Pará;2;1;0;0;3;0;0;2;1;2;3;5;1;4;5;2;1;3;1;7;5;11;0;56
150670 Santana do Araguaia;0;2;1;0;3;2;0;0;2;2;5;5;3;4;4;9;7;3;1;4;4;1;0;59
150680 Santarém;31;7;10;0;48;11;5;7;17;23;19;13;14;23;17;16;20;33;36;61;52;95;0;510
150690 Santarém Novo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
150700 Santo Antônio do Tauá;1;1;3;0;5;0;2;0;2;0;1;0;1;2;6;1;4;2;3;4;2;4;0;39
150710 São Caetano de Odivelas;3;1;0;0;4;0;0;0;1;0;1;0;1;0;1;3;0;5;4;2;3;4;0;29
150715 São Domingos do Araguaia;2;1;2;0;5;1;0;0;2;5;4;2;3;0;1;2;1;3;5;2;1;4;0;41
150720 São Domingos do Capim;0;0;1;0;1;0;0;0;2;3;1;3;0;3;0;4;0;4;0;3;6;4;0;34
150730 São Félix do Xingu;7;1;6;0;14;3;2;1;1;4;4;11;7;8;7;5;4;4;7;2;3;5;0;92
150740 São Francisco do Pará;0;0;1;0;1;1;1;0;0;0;0;1;1;0;0;0;1;1;1;4;4;5;0;21
150745 São Geraldo do Araguaia;4;0;4;0;8;5;0;0;0;5;2;2;3;3;2;2;4;3;6;5;4;5;0;59
150746 São João da Ponta;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;4
150747 São João de Pirabas;3;0;1;0;4;0;1;0;0;1;0;1;0;2;0;0;0;0;0;0;1;1;0;11
150750 São João do Araguaia;3;1;2;0;6;0;1;0;0;1;2;0;0;2;0;0;1;1;1;4;2;3;0;24
150760 São Miguel do Guamá;12;0;2;0;14;4;3;2;3;1;2;1;2;2;5;2;8;5;3;4;0;15;0;76
150770 São Sebastião da Boa Vista;0;1;8;0;9;4;0;0;1;0;1;0;1;0;1;0;3;0;3;1;0;5;0;29
150775 Sapucaia;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;2;0;0;1;0;7
150780 Senador José Porfírio;2;0;1;0;3;1;1;0;0;1;2;0;2;3;2;1;2;1;0;2;0;0;0;21
150790 Soure;6;0;2;0;8;1;1;0;0;1;2;1;2;1;0;2;2;4;3;6;8;9;0;51
150795 Tailândia;12;3;18;0;33;3;3;1;16;16;13;16;9;9;9;9;1;8;5;3;4;7;2;167
150796 Terra Alta;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;2;0;0;0;0;4
150797 Terra Santa;2;0;0;0;2;2;0;1;0;0;0;0;1;1;0;2;2;0;1;4;3;8;0;27
150800 Tomé-Açu;2;0;1;0;3;4;3;3;7;10;5;6;7;4;5;5;3;8;7;4;4;2;0;90
150803 Tracuateua;1;0;2;0;3;1;1;1;0;0;1;0;2;1;0;0;1;1;1;2;4;1;0;20
150805 Trairão;4;0;0;0;4;3;0;0;1;1;1;0;0;0;2;1;3;1;0;2;0;1;0;20
150808 Tucumã;1;0;1;0;2;1;0;1;9;7;4;5;5;1;4;3;1;7;5;4;1;1;0;61
150810 Tucuruí;5;1;5;0;11;5;4;3;11;13;15;12;9;9;9;8;12;10;5;17;11;10;0;174
150812 Ulianópolis;1;0;4;0;5;0;1;0;0;2;4;1;6;1;1;1;2;1;1;0;0;0;0;26
150815 Uruará;8;1;6;0;15;3;0;1;3;5;5;1;3;4;0;7;2;5;7;9;6;2;2;80
150820 Vigia;2;1;1;0;4;1;2;0;1;3;2;4;2;0;2;3;4;5;7;8;6;15;0;69
150830 Viseu;6;1;4;0;11;3;1;1;2;0;2;0;2;0;3;1;2;3;0;3;3;4;0;41
150835 Vitória do Xingu;3;0;4;0;7;0;0;0;1;0;0;1;0;0;3;2;1;2;3;3;0;2;0;25
150840 Xinguara;5;0;2;0;7;3;2;1;0;3;5;4;3;6;3;6;6;7;6;14;5;5;0;86
150000 Município ignorado - PA;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;8
160010 Amapá;0;0;0;0;0;0;1;0;0;1;0;3;0;0;1;0;0;0;0;0;2;0;0;8
160020 Calçoene;0;0;0;0;0;0;0;0;0;1;0;0;1;0;1;1;1;1;0;1;0;0;0;7
160021 Cutias;1;0;2;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
160023 Ferreira Gomes;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;4
160025 Itaubal;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1
160027 Laranjal do Jari;6;1;2;0;9;1;0;0;2;5;2;4;2;5;2;2;1;1;3;4;5;5;0;53
160030 Macapá;78;20;29;0;127;17;16;16;48;66;49;42;46;33;34;44;37;41;42;44;42;79;0;823
160040 Mazagão;1;0;1;0;2;2;1;0;1;2;2;1;1;1;1;2;3;1;2;3;0;2;0;27
160050 Oiapoque;0;0;1;0;1;0;0;0;0;1;0;1;0;1;1;0;0;3;1;0;0;1;0;10
160015 Pedra Branca do Amapari;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
160053 Porto Grande;1;1;0;0;2;2;1;2;1;0;1;1;2;0;3;3;1;1;1;3;0;1;0;25
160055 Pracuúba;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
160060 Santana;18;6;6;0;30;8;0;1;12;22;12;3;6;9;9;8;15;10;13;15;11;29;0;213
160005 Serra do Navio;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;3
160070 Tartarugalzinho;0;0;2;0;2;1;1;0;0;0;0;0;2;1;0;3;0;3;3;0;0;0;0;16
160080 Vitória do Jari;1;0;1;0;2;0;0;0;1;2;0;0;2;0;0;0;1;1;1;4;0;4;0;18
160000 Município ignorado - AP;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;3;0;0;0;0;5
170025 Abreulândia;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;4
170030 Aguiarnópolis;1;1;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;1;0;0;7
170035 Aliança do Tocantins;1;1;0;0;2;0;0;0;0;2;0;1;0;1;0;1;0;1;0;0;3;3;0;14
170040 Almas;2;0;0;0;2;1;0;0;1;0;1;0;0;0;0;0;2;0;0;2;1;0;0;10
170070 Alvorada;3;0;2;0;5;0;0;0;0;1;2;0;2;1;0;2;3;4;1;0;3;2;0;26
170100 Ananás;1;0;2;0;3;1;0;0;0;0;3;1;0;1;1;0;1;2;1;3;1;3;0;21
170105 Angico;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;1;0;1;1;0;8
170110 Aparecida do Rio Negro;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;2;0;8
170130 Aragominas;1;0;0;0;1;1;0;0;0;1;2;0;1;2;2;0;0;0;1;2;2;3;0;18
170190 Araguacema;2;0;0;0;2;0;0;0;1;3;0;1;1;1;0;2;0;1;1;1;2;3;0;19
170200 Araguaçu;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;1;1;2;1;1;0;2;0;12
170210 Araguaína;10;1;23;0;34;13;5;5;21;24;10;13;14;13;23;31;22;29;31;35;27;54;0;404
170215 Araguanã;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;3;0;0;2;0;8
170220 Araguatins;3;0;0;0;3;1;0;0;3;2;1;1;3;1;2;3;5;4;5;8;1;3;0;46
170230 Arapoema;0;0;1;0;1;0;0;0;0;1;2;1;0;0;1;1;1;0;1;7;1;4;0;21
170240 Arraias;0;0;0;0;0;0;0;0;1;0;0;1;1;1;0;2;0;1;0;1;1;3;0;12
170255 Augustinópolis;2;0;1;0;3;0;0;0;2;3;0;1;1;1;1;1;1;5;6;2;3;1;0;31
170270 Aurora do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;4
170290 Axixá do Tocantins;1;0;0;0;1;0;0;0;2;0;1;1;1;0;1;0;2;1;2;2;1;0;0;15
170300 Babaçulândia;0;0;0;0;0;1;0;0;0;4;0;0;1;0;1;0;1;0;4;2;1;6;0;21
170305 Bandeirantes do Tocantins;0;1;0;0;1;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;4
170307 Barra do Ouro;0;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;3;0;9
170310 Barrolândia;0;0;1;0;1;0;0;0;0;0;0;2;0;1;0;1;2;0;1;2;2;5;0;17
170320 Bernardo Sayão;0;0;2;0;2;0;0;0;0;1;0;0;0;0;0;2;0;1;0;0;0;1;0;7
170330 Bom Jesus do Tocantins;0;0;1;0;1;0;0;0;1;1;0;0;0;0;1;1;1;0;2;0;0;0;0;8
170360 Brasilândia do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;3
170370 Brejinho de Nazaré;0;0;1;0;1;0;0;0;0;0;0;2;2;0;0;1;0;0;0;3;0;3;0;12
170380 Buriti do Tocantins;2;0;0;0;2;0;0;0;1;0;1;0;0;0;0;0;1;2;2;0;0;2;0;11
170382 Cachoeirinha;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;4
170384 Campos Lindos;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;2;1;0;0;0;7
170386 Cariri do Tocantins;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;1;1;0;2;0;8
170388 Carmolândia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;2
170389 Carrasco Bonito;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;1;1;1;0;6
170390 Caseara;1;0;0;0;1;0;1;0;0;0;0;0;1;0;1;1;1;2;2;4;1;0;0;15
170410 Centenário;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;2;0;7
170510 Chapada da Natividade;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;1;0;3;0;7
170460 Chapada de Areia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
170550 Colinas do Tocantins;13;1;1;0;15;1;0;2;3;0;2;0;1;1;1;4;6;5;5;7;5;3;0;61
171670 Colméia;2;0;2;0;4;0;1;0;2;1;1;1;1;2;1;0;3;1;1;2;2;3;0;26
170555 Combinado;0;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;1;2;1;1;0;0;8
170560 Conceição do Tocantins;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;2;0;0;2;0;0;2;0;8
170600 Couto Magalhães;2;1;0;0;3;0;0;0;0;0;0;1;0;0;1;0;2;0;1;0;1;0;0;9
170610 Cristalândia;3;0;1;0;4;0;0;0;0;1;0;0;0;1;1;3;1;0;3;3;2;2;0;21
170625 Crixás do Tocantins;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
170650 Darcinópolis;1;0;2;0;3;1;0;0;0;1;0;1;0;1;0;1;0;1;1;0;1;1;0;12
170700 Dianópolis;6;0;1;0;7;0;0;0;1;1;0;0;4;2;7;4;1;1;2;0;5;5;0;40
170710 Divinópolis do Tocantins;0;0;0;0;0;0;0;1;1;0;1;0;0;3;0;1;0;1;2;2;0;2;0;14
170720 Dois Irmãos do Tocantins;2;0;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;1;3;1;1;6;0;17
170730 Dueré;0;0;1;0;1;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;1;3;0;9
170740 Esperantina;0;0;5;0;5;2;1;1;2;0;0;0;0;0;2;0;1;0;2;0;3;4;0;23
170755 Fátima;0;0;0;0;0;2;0;0;0;0;0;3;0;0;0;0;0;1;2;0;0;4;0;12
170765 Figueirópolis;2;0;0;0;2;0;0;0;0;0;0;0;0;1;2;3;2;1;0;1;1;2;0;15
170770 Filadélfia;0;0;1;0;1;0;0;0;0;0;1;1;2;0;1;1;1;4;2;3;1;1;0;19
170820 Formoso do Araguaia;5;0;3;0;8;0;2;0;2;1;1;2;2;2;1;0;0;2;6;6;2;2;0;39
170825 Fortaleza do Tabocão;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;2;1;0;0;0;6
170830 Goianorte;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;2;1;2;1;1;0;10
170900 Goiatins;2;0;1;0;3;0;0;0;1;2;1;0;0;1;4;1;3;1;1;1;0;2;0;21
170930 Guaraí;2;0;1;0;3;1;1;0;1;2;2;2;0;1;1;6;4;2;5;2;3;7;0;43
170950 Gurupi;14;2;6;0;22;3;0;1;5;6;7;11;6;2;7;11;15;8;14;13;21;37;0;189
170980 Ipueiras;1;0;7;0;8;0;0;0;0;0;0;2;0;0;2;0;1;1;0;1;5;2;0;22
171050 Itacajá;3;0;2;0;5;0;0;1;0;1;1;0;0;0;1;1;1;0;2;2;2;5;0;22
171070 Itaguatins;3;0;1;0;4;0;0;0;0;1;1;0;0;2;2;3;0;0;4;0;1;1;0;19
171090 Itapiratins;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;3
171110 Itaporã do Tocantins;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;1;0;0;5
171150 Jaú do Tocantins;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;2;1;1;0;0;7
171180 Juarina;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1
171190 Lagoa da Confusão;0;0;1;0;1;0;1;1;0;0;0;0;1;0;1;0;0;2;0;0;2;0;0;9
171195 Lagoa do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
171200 Lajeado;1;1;0;0;2;0;0;0;0;0;0;0;0;0;1;1;0;2;0;0;1;1;1;9
171215 Lavandeira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;3;0;6
171240 Lizarda;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;1;0;3;1;2;0;11
171245 Luzinópolis;1;0;2;0;3;1;0;0;0;0;1;0;0;0;0;1;2;3;0;1;0;3;0;15
171250 Marianópolis do Tocantins;0;0;0;0;0;0;0;0;2;1;0;0;0;0;1;1;2;0;1;0;1;1;0;10
171270 Mateiros;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;2
171280 Maurilândia do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2
171320 Miracema do Tocantins;8;0;4;0;12;1;0;3;2;1;2;4;1;4;2;2;1;3;4;1;6;11;0;60
171330 Miranorte;1;0;1;0;2;1;2;0;2;2;2;1;3;2;0;1;3;2;3;2;2;8;0;38
171360 Monte do Carmo;0;0;0;0;0;0;0;0;2;0;1;0;0;1;1;0;1;0;1;1;0;2;0;10
171370 Monte Santo do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;2
171395 Muricilândia;0;0;0;0;0;0;0;0;1;0;0;3;0;0;1;0;0;0;1;1;1;2;0;10
171420 Natividade;1;0;1;0;2;0;0;0;3;1;3;2;0;3;2;0;2;3;3;3;2;6;0;35
171430 Nazaré;0;1;1;0;2;0;0;0;0;0;0;1;3;1;1;1;0;2;4;0;1;1;0;17
171488 Nova Olinda;1;1;0;0;2;3;1;0;0;1;1;1;2;2;0;0;0;1;3;3;2;2;0;24
171500 Nova Rosalândia;0;0;1;0;1;1;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;2;0;8
171510 Novo Acordo;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;4
171515 Novo Alegre;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;2;0;0;0;4;0;11
171525 Novo Jardim;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;2;0;6
171550 Oliveira de Fátima;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1
172100 Palmas;18;9;6;0;33;5;5;3;9;22;21;18;14;21;19;16;20;15;17;13;20;23;1;295
171570 Palmeirante;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;5
171380 Palmeiras do Tocantins;3;0;1;0;4;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;2;1;0;11
171575 Palmeirópolis;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;1;3;1;2;1;1;2;0;14
171610 Paraíso do Tocantins;8;1;0;0;9;2;1;2;1;4;5;2;3;7;4;5;9;2;4;6;13;13;0;92
171620 Paranã;0;0;0;0;0;1;0;1;0;1;0;2;1;1;0;0;0;1;2;3;0;1;0;14
171630 Pau D'Arco;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;5
171650 Pedro Afonso;3;0;0;0;3;1;0;1;1;0;1;0;2;0;0;2;1;2;3;0;2;8;0;27
171660 Peixe;1;0;1;0;2;0;0;0;0;0;0;1;0;1;2;1;1;0;2;4;0;1;0;15
171665 Pequizeiro;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;4;0;2;1;0;0;9
171700 Pindorama do Tocantins;1;0;0;0;1;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;1;0;0;5
171720 Piraquê;1;1;1;0;3;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;2;0;9
171750 Pium;1;0;0;0;1;2;0;1;1;0;0;0;2;1;1;0;2;0;1;0;1;5;0;18
171780 Ponte Alta do Bom Jesus;1;0;0;0;1;0;0;0;0;0;0;0;0;0;2;0;0;1;1;0;1;0;0;6
171790 Ponte Alta do Tocantins;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;2;1;2;6;2;3;0;18
171800 Porto Alegre do Tocantins;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;2;1;0;0;0;5
171820 Porto Nacional;9;0;5;0;14;2;0;1;3;2;3;7;4;4;6;7;1;9;9;5;15;19;0;111
171830 Praia Norte;1;0;3;0;4;0;0;0;0;2;0;0;2;1;0;1;1;0;3;2;0;2;0;18
171840 Presidente Kennedy;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;2;0;6
171845 Pugmil;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;1;0;1;2;0;7
171850 Recursolândia;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;2;1;0;2;0;0;0;8
171855 Riachinho;0;0;0;0;0;0;1;1;1;0;0;1;1;1;0;0;0;2;0;0;0;1;0;9
171865 Rio da Conceição;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3
171870 Rio dos Bois;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;1;0;0;1;0;6
171875 Rio Sono;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;2;0;0;1;0;0;1;0;7
171880 Sampaio;1;0;3;0;4;0;0;0;0;0;0;2;0;0;0;0;1;1;3;0;1;1;0;13
171884 Sandolândia;0;0;0;0;0;0;0;0;0;0;1;1;2;1;1;0;0;0;0;0;2;2;0;10
171886 Santa Fé do Araguaia;0;0;2;0;2;1;0;0;2;1;1;0;1;2;0;0;1;1;1;2;0;1;0;16
171888 Santa Maria do Tocantins;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;1;0;0;0;0;0;0;0;5
171889 Santa Rita do Tocantins;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;2
171890 Santa Rosa do Tocantins;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;2;2;3;1;0;0;10
171900 Santa Tereza do Tocantins;2;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;5
172000 Santa Terezinha do Tocantins;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;3
172010 São Bento do Tocantins;1;0;0;0;1;1;0;1;1;2;2;0;0;0;1;0;0;0;0;0;1;1;0;11
172015 São Félix do Tocantins;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2
172020 São Miguel do Tocantins;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;1;0;0;1;0;6
172025 São Salvador do Tocantins;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;2
172030 São Sebastião do Tocantins;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;2;1;0;8
172049 São Valério;3;1;0;0;4;1;0;0;1;0;1;0;0;0;0;0;1;1;1;2;0;2;0;14
172065 Silvanópolis;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;2;0;2;0;0;2;0;9
172080 Sítio Novo do Tocantins;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;1;1;0;2;1;2;3;0;13
172085 Sucupira;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;2;0;5
172090 Taguatinga;2;0;0;0;2;2;1;2;0;0;2;0;5;0;0;3;2;2;1;5;3;7;0;37
172093 Taipas do Tocantins;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;1;0;5
172097 Talismã;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3;0;0;0;1;0;7
172110 Tocantínia;1;1;3;0;5;0;0;0;0;0;2;3;0;0;0;0;1;0;1;0;0;2;0;14
172120 Tocantinópolis;4;1;2;0;7;2;1;0;1;0;2;3;3;1;1;3;1;2;7;1;4;9;0;48
172125 Tupirama;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;3
172130 Tupiratins;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;2
172208 Wanderlândia;0;0;1;0;1;0;2;2;2;0;2;3;2;1;1;1;3;0;2;3;2;4;0;31
172210 Xambioá;0;0;5;0;5;1;0;1;1;1;1;2;1;3;3;0;1;1;5;4;4;6;0;40
210005 Açailândia;12;2;13;0;27;13;1;1;9;7;14;11;7;9;7;11;12;14;5;14;7;12;2;183
210010 Afonso Cunha;0;0;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;2;3;0;10
210015 Água Doce do Maranhão;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3
210020 Alcântara;2;0;1;0;3;0;0;0;1;1;1;0;2;0;0;1;2;8;7;3;0;4;0;33
210030 Aldeias Altas;3;0;0;0;3;0;0;0;1;0;0;2;1;2;1;2;2;1;2;5;2;3;0;27
210040 Altamira do Maranhão;0;0;0;0;0;1;1;0;1;0;0;0;1;0;1;1;3;1;2;2;1;3;0;18
210043 Alto Alegre do Maranhão;1;0;1;0;2;1;0;0;0;0;2;1;0;3;4;2;0;1;0;2;1;1;0;20
